date,text
2020-10-12 13:07:35,RT @KatiePavlich: American Bar Association Awards Judge Barrett a 'Well-Qualified' Rating https://t.co/IfumBcUNMv
2020-10-12 13:07:17,"RT @SenTedCruz: Today is the 1st day of the confirmation hearing for Amy Coney Barrett, a respected judge who is supremely qualified to ser…"
2020-10-12 13:07:06,RT @HawleyMO: Judiciary Committee about to gavel in to begin hearings for #AmyConeyBarrett - I hope Democrats today will clearly renounce t…
2020-10-12 13:06:38,RT @KatiePavlich: Love seeing Judge Barrett's kids in the front row. A big and diverse family!
2020-10-12 13:06:26,RT @ShannonBream: Judge Barrett has just arrived in the hearing room.  #SCOTUS https://t.co/W5Ji1Bg0w1
2020-10-12 13:05:46,"Remember, Stock Market at an All Time High, and going up. 401k’s at RECORD. With Sleepy Joe comes Tax Increases, jobs losses and DEPRESSION like never seen before!!! VOTE!!!"
2020-10-12 13:02:10,SO MUCH FAKE NEWS! The Lamestream Media has gone absolutely insane because they realize we are winning BIG in all of the polls that matter. They write or show one false story after another. They are truly sick people. VOTE!!!
2020-10-12 12:45:28,Save your 2nd Amendment. Vote Trump! https://t.co/3MU5xihohD
2020-10-12 12:42:24,RT @ABC13News: President @realDonaldTrump claimed “A Rigged Election” on Twitter after learning about the mistake in Ohio's Franklin County…
2020-10-12 12:41:09,"Illinois has no place to go. Sad, isn’t it? Vote Trump!"
2020-10-12 12:39:41,New York has gone to hell. Vote Trump!
2020-10-12 12:38:44,California is going to hell. Vote Trump!
2020-10-12 12:34:43,He should have been prosecuted for the threats he made to the Justices. Pathetic! https://t.co/6eZbNboPTl
2020-10-12 12:32:23,"See you in Sanford, Florida, tonight for a Big Rally. Covered Live on @OANN, @newsmax and @cspan. Enjoy!!!"
2020-10-12 12:13:57,"RT @glennbeck: .@GadSaad explains one major difference between President Trump and Joe Biden: Unlike Biden the ""political parasite"", Trump…"
2020-10-12 12:09:21,Leading by a lot! https://t.co/U2Lz09W4Lr
2020-10-12 12:04:13,Rigged! https://t.co/nvUhewgT7q
2020-10-12 12:03:53,No. A Rigged Election! https://t.co/2Bizcisgco
2020-10-12 11:59:44,"The FBI and Law Enforcement must focus their energy on ANTIFA and the Radical Left, those who have spent the summer trying to burn down poorly run Democrat Cities throughout the USA!"
2020-10-12 11:52:53,"Big spike in the China Plague in Europe and other places that the Fake News used to hold up as examples of places that are doing well, in order to make the U.S look bad. Be strong and vigilant, it will run its course. Vaccines and cures are coming fast!"
2020-10-12 11:41:53,"These are Biden fools. ANTIFA RADICALS. Get them FBI, and get them now! https://t.co/RI9fH6sC1g"
2020-10-12 11:37:07,"Taking advantage of fools. Law &amp; Order! Portland, call in the Feds! https://t.co/rJl9IVxdMM"
2020-10-12 11:34:20,"Put these animals in jail, now. The Radical Left only knows how to take advantage of very dumb “leadership” fools. This is Biden! Law &amp; Order! https://t.co/w0yH3SqnrB"
2020-10-12 11:30:08,The Radical Left fools in Portland don’t want any help from real Law Enforcement which we will provide instantaneously. Vote! https://t.co/WHvhZpyqAG
2020-10-12 02:31:33,"Record 96% Approval Rating in the Republican Party. 53% Approval Rating Overall. Record 56% “Better Off Now” than 4 Years Ago (Gallup) during the Obama/Sleepy Joe Biden Administration, even as we round the turn on the China Plague. Thank you. Next year will be the BEST EVER!!!"
2020-10-12 01:49:00,The Democrats are very proud! https://t.co/f3mzdYO4fF
2020-10-12 01:48:59,It’s the only way they know! https://t.co/zVBuie6FTk
2020-10-12 00:49:25,"“56% of registered voters tell Gallup that they are better off than they were 4 years ago (under Obama/Biden), while only 32% said they were worse off.” Highest number on satisfaction yet recorded, by far. mgoodwin@nypost.com... And it will only get better!!! VOTE"
2020-10-12 00:49:19,"Turn California around. No more shutdowns, rolling blackouts, forest fires (management), or water rationing (because millions of gallons are stupidly routed out into the Pacific Ocean). VOTE TRUMP! https://t.co/KSAgyPPmGc"
2020-10-12 00:35:44,See you in FLORIDA tomorrow night. Big Rally!!!
2020-10-12 00:30:38,"RT @LindseyGrahamSC: Honored to have the great @HerschelWalker join #TeamGraham! Herschel is a college and NFL great, an entrepreneur, and…"
2020-10-12 00:09:48,RT @AsteadWesley: ppl may have other answers but they're wrong. this was firmly Trump’s best tweet
2020-10-11 22:24:18,"The Fake News, @CNN, MSDNC, the failing @nytimes, and the rest, are working overtime spewing every lie in the book to make sure they can demean and disparage, at the highest level possible, to try and win an election for a man who is totally unqualified to be your President, S.J."
2020-10-11 22:09:55,"They are indeed Dr. Fauci’s own words. We have done a “phenomenal” job, according to certain governors. Many people agree...And now come the Vaccines &amp; Cures, long ahead of projections! https://t.co/ANqKL4eBqJ"
2020-10-11 20:14:55,https://t.co/3AnrRV7uSz
2020-10-11 20:14:42,https://t.co/gsFSghkmdM
2020-10-11 17:19:58,"Biden evades “Court Packing” question. @FoxNews  Because his puppet masters are willing to destroy the U.S. Supreme Court. Don’t let this, and so many other really bad things, happen. VOTE!"
2020-10-11 17:16:38,"People don’t remember the chaos, hatred &amp; discord that we all went through during the 8 years of Obama/Biden. St. Louis, Oakland, Baltimore, and so many other places,  were a complete &amp; total disaster. I wouldn’t be in the beautiful White House if it weren’t for Sleepy Joe, etc."
2020-10-11 15:39:23,"A total and complete sign off from White House Doctors yesterday. That means I can’t get it (immune), and can’t give it. Very nice to know!!!"
2020-10-11 15:28:26,RT @AndrewCMcCarthy: Did she do it? Of course she did it ... my weekend @NRO column on Hillary Clinton's orchestration of the Russia-Collus…
2020-10-11 15:27:45,RT @AndrewCMcCarthy: Joe Biden Takes a Dark Turn on Blowing Up the Court - @charlescwcooke explains ... and rolls the tape of Biden (the 20…
2020-10-11 15:27:31,"RT @AndrewCMcCarthy: History Is on the Side of Republicans Filling a Supreme Court Vacancy in 2020 -  in anticipation of this week, vital l…"
2020-10-11 15:26:57,"RT @AndrewCMcCarthy: It takes 2 things to appoint a justice: POTUS's nomination and Senate majority approval. In 2016, if Dems had the latt…"
2020-10-11 15:26:57,RT @AndrewCMcCarthy: 'packing' is the new 'collusion' ...
2020-10-11 15:26:57,AP has long been Fake News! https://t.co/dmjxcS0tTK
2020-10-11 15:21:50,"In 2016, the ABC News/Washington Post Poll was such a complete disaster that these two Fake News Organizations changed the numbers prior to the Election. Now these haters are trying the same thing, though on a lesser scale, again. Will have a bigger win than even 2016!"
2020-10-11 14:11:40,.@NateSilver538  “The Trump 2016 Victory was the most shocking political development of my lifetime.” That’s only because you got it  so wrong. This time there is far more ENTHUSIASM even than 2016. Winning many States much more easily than people understand. BIG CROWDS!!!
2020-10-11 13:42:42,15 minutes to @MariaBartiromo interview. Enjoy!
2020-10-11 02:39:43,RT @MariaBartiromo: Tomorrow join me when i speak to @POTUS @realDonaldTrump #LIVE @SundayFutures @FoxNews 10am et #breakingnews #POTUS45 #…
2020-10-11 01:45:29,"FDR’s own party told him you cannot PACK the United States Supreme Court, it would permanently destroy the Court. @judgejeanine @tedcruz But now the Radical Left Democrats are pushing Biden to do this. He has zero chance against them!"
2020-10-11 01:39:59,https://t.co/BEzp7WEoV4
2020-10-11 01:19:19,https://t.co/HrEVCQtya1
2020-10-11 01:05:01,https://t.co/CMNUGJNgYJ
2020-10-11 00:47:31,"Oklahoma, we need @StephanieBice in Congress! She delivers for our Teachers &amp; Students, and she will always protect your #2A &amp; Energy Jobs, unlike her opponent who votes against our Oil &amp; Gas industry. Stephanie has my Complete and Total Endorsement! #OK05 https://t.co/RwhCrMFAYq"
2020-10-11 00:47:26,"Yvette Herrell (@Yvette4Congress) is a proven fighter for New Mexico! She strongly supports our Brave Law Enforcement, Life and the Second Amendment. Strong on the Border and Trade, Yvette has my Complete and Total Endorsement! #NM02 https://t.co/77hjYfVWAB"
2020-10-11 00:47:07,"We need @NancyMace in Congress to fight for the people of South Carolina! Strong on the Military, Law Enforcement and our Veterans, Nancy has been with me and our America First agenda since the beginning! Nancy has my Complete and Total Endorsement! #SC01 https://t.co/nNFy4Yt0MX"
2020-10-11 00:47:01,"We need Tiffany Shedd (@Tiffany_Shedd) in Congress to fight for the people of Arizona! She will be a tremendous ally and advocate for Arizona’s Farmers, the Second Amendment and the Border. Tiffany has my Complete and Total Endorsement! #AZ01 https://t.co/qnpbEdPz8O"
2020-10-11 00:46:55,"Dale Crafts (@DaleCraftsME) will be a tremendous Congressman for Maine! An experienced businessman, Dale knows how to Create Jobs. He loves our Vets &amp; Military and he will always defend your Second Amendment. Dale has my Complete &amp; Total Endorsement! #ME02 https://t.co/qwY6VafB57"
2020-10-11 00:46:48,"Ashley Hinson (@hinsonashley) will be a tremendous advocate for the People of Iowa! She will fight for our Military, Vets, Small Businesses &amp; our Incredible Farmers—a true supporter of our #MAGA Agenda! Ashley has my Complete and Total Endorsement! #IA01 https://t.co/CDBLsMEknS"
2020-10-11 00:45:54,"As the 1st President to formally recognize the issue of Missing &amp; Murdered Native Americans, today, I was proud to sign Savanna’s Act &amp; the Not Invisible Act. We have also provided $295 Million to support public safety &amp; crime victims. Forgotten NO MORE! #OperationLadyJustice"
2020-10-11 00:45:08,RT @DanScavino: https://t.co/zSp7BttpKN
2020-10-10 18:38:59,"Joe Biden is a PUPPET of CASTRO-CHAVISTAS like Crazy Bernie, AOC and Castro-lover Karen Bass. Biden is supported by socialist Gustavo Petro, a major LOSER and former M-19 guerrilla leader. Biden is weak on socialism and will betray Colombia. I stand with you!"
2020-10-10 18:38:34,"Congratulations to former President @AlvaroUribeVel, a hero, former recipient of the Presidential Medal of Freedom and an ally of our Country in the fight against CASTRO-CHAVISMO! I will always stand with our Colombian friends!"
2020-10-10 18:01:39,RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks at a peaceful protest for law &amp; order https://t.co/BlGvcjjNVX
2020-10-10 14:12:42,"RT @jackturmanIII: The Franklin County Board of Elections announced that 49,669 voters in the county received an incorrect ballot. In a sta…"
2020-10-10 14:12:24,"RT @WTKR3: #Texas mayoral candidate arrested for voter fraud, allegedly applied for 84 ballots https://t.co/JUt0rKcMR6 https://t.co/GRpyww3…"
2020-10-10 14:10:50,"RT @ABC13News: New Jersey postal employee accused of dumping 1,800 pieces of mail. The mail included 99 ballots for the upcoming election.…"
2020-10-10 14:10:38,"RT @ABC13News: Nearly 50,000 voters received wrong ballots in Ohio!
Does you feel safe mailing in your ballot?

READ MORE: https://t.co/M8L…"
2020-10-10 03:09:32,"I was honored to receive the first ever Presidential Endorsement from the Florida Police Chiefs Association. Thank you, I will NEVER let you down! @FloridaChiefs #LESM https://t.co/R2RauC59a5"
2020-10-10 02:36:30,"RT @marklevinshow: My interview with the president this evening!  Please share it with everyone you know!
https://t.co/3RPSszzxMB"
2020-10-09 23:55:24,"RT @realDonaldTrump: Will be in Sanford, Florida on Monday for a very BIG RALLY! https://t.co/TTOlHJT8kr"
2020-10-09 23:35:09,Documents reveal that General Flynn was entrapped! @EveningEdit @FoxNews
2020-10-09 23:31:20,".@SteveScully, the Never Trumper next debate moderator, got caught cold. Pulled out the old, “I’ve been hacked”, line. That never works. His bosses are furious at him as he’s lost all credibility!"
2020-10-09 23:01:54,Thank you @SenatorDole. So true! https://t.co/U9fOCSJP35
2020-10-09 22:30:20,https://t.co/UGIAvC7VA3
2020-10-09 22:29:20,"RT @DineshDSouza: TODAY IS THE DAY! More platforms added: Vudu, Fandango, InDemand. Details at https://t.co/WyVg90v4SH"
2020-10-09 21:04:39,"Will be in Sanford, Florida on Monday for a very BIG RALLY! https://t.co/TTOlHJT8kr"
2020-10-09 18:50:23,COLORADO! Your mail ballots are being sent out beginning TODAY! Fill them out and VOTE #TrumpPence2020! https://t.co/gsFSghkmdM
2020-10-09 18:46:39,RT @TeamTrump: President @realDonaldTrump on the Rush Limbaugh Show: I am totally for protecting pre-existing conditions https://t.co/qu2iU…
2020-10-09 18:46:18,https://t.co/1IVr0JcqW6
2020-10-09 18:45:15,https://t.co/HCLj6H4so4
2020-10-09 18:44:41,"Breaking News: 50,000 OHIO VOTERS getting WRONG ABSENTEE BALLOTS. Out of control. A Rigged Election!!!"
2020-10-09 15:54:01,Will be doing show with @RushLimbaughEIB at 12:00 P.M. TALK RADIO.  ENJOY!!!
2020-10-09 15:48:40,Covid Relief Negotiations are moving along. Go Big!
2020-10-09 15:45:34,Just got a briefing on Hurricane Delta rushing toward Louisiana and Mississippi. @fema is there and ready!!!
2020-10-09 15:41:42,Crazy Nancy Pelosi is looking at the 25th Amendment in order to replace Joe Biden with Kamala Harris. The Dems want that to happen fast because Sleepy Joe is out of it!!!
2020-10-09 15:31:50,"Steve Scully, the second Debate Moderator, is a Never Trumper, just like the son of the great Mike Wallace. Fix!!!"
2020-10-09 15:13:00,VOTE! https://t.co/ofBLZ4ln9c
2020-10-09 15:12:34,RT @ABC13News: Pres. @realDonaldTrump says @JoeBiden wants to take away Second Amendment rights in Virginia -- what do you think? https://t…
2020-10-09 15:08:09,"RT @fema: If you are sheltering in place for Hurricane #Delta:

🔹 Stay alert and follow instructions from local officials
🔹 Let family know…"
2020-10-09 15:07:30,"RT @NHC_Atlantic: Here are the 10 AM CDT Key Messages for Hurricane #Delta, which is approaching the Louisiana coast. Hurricane-force winds…"
2020-10-09 15:07:10,"RT @USNationalGuard: Always Ready, Always There! https://t.co/kPbCSIs8BO"
2020-10-09 03:41:34,Hello! https://t.co/2pfqTF2HkD
2020-10-09 03:40:51,RT @ABC13News: President @realDonaldTrump said Tuesday that he declassified all documents related to the FBI investigation into Russian ele…
